   6.9764143e+02   1.0236467e+02   1.7629698e+02   1.0000000e+00   4.1569697e+02   2.5368182e+02   1.0000000e+00
   6.9802478e+02   1.0230409e+02   1.7561851e+02   1.0000000e+00   4.1500000e+02   2.5354000e+02   1.0000000e+00
   6.9913766e+02   1.0151583e+02   1.7485576e+02   1.0000000e+00   4.1355102e+02   2.5300000e+02   1.0000000e+00
   6.9957997e+02   1.0103651e+02   1.7538507e+02   1.0000000e+00   4.1368116e+02   2.5266667e+02   1.0000000e+00
   6.9987723e+02   1.0188635e+02   1.7504633e+02   1.0000000e+00   4.1344681e+02   2.5300000e+02   1.0000000e+00
   7.0254797e+02   1.0023190e+02   1.7405470e+02   1.0000000e+00   4.1069565e+02   2.5136232e+02   1.0000000e+00
   7.0299160e+02   9.7302549e+01   1.7611092e+02   1.0000000e+00   4.1233333e+02   2.4832000e+02   1.0000000e+00
   7.0101546e+02   9.8983908e+01   1.7707211e+02   1.0000000e+00   4.1446939e+02   2.5000000e+02   1.0000000e+00
   7.0068374e+02   1.0126693e+02   1.7368705e+02   1.0000000e+00   4.1169118e+02   2.5264706e+02   1.0000000e+00
   7.0381353e+02   9.8959646e+01   1.7083167e+02   1.0000000e+00   4.0700000e+02   2.5000000e+02   1.0000000e+00
   7.0807664e+02   9.4186306e+01   1.6916654e+02   1.0000000e+00   4.0300000e+02   2.4500000e+02   1.0000000e+00
   7.1013723e+02   9.2779011e+01   1.6777433e+02   1.0000000e+00   4.0044444e+02   2.4350000e+02   1.0000000e+00
   7.1144937e+02   9.2519724e+01   1.6673937e+02   1.0000000e+00   3.9868000e+02   2.4330667e+02   1.0000000e+00
   7.1318948e+02   9.0104402e+01   1.6669325e+02   1.0000000e+00   3.9747423e+02   2.4050515e+02   1.0000000e+00
   7.1350971e+02   8.9221611e+01   1.6527799e+02   1.0000000e+00   3.9600000e+02   2.3945652e+02   1.0000000e+00
   7.1145294e+02   9.1059917e+01   1.6455150e+02   1.0000000e+00   3.9670149e+02   2.4167164e+02   1.0000000e+00
   7.1083523e+02   9.2312702e+01   1.6389595e+02   1.0000000e+00   3.9664789e+02   2.4328169e+02   1.0000000e+00
   7.1159475e+02   9.1999485e+01   1.6159724e+02   1.0000000e+00   3.9388525e+02   2.4312295e+02   1.0000000e+00
   7.1176470e+02   9.2575088e+01   1.6033224e+02   1.0000000e+00   3.9271233e+02   2.4365753e+02   1.0000000e+00
   7.1198789e+02   9.2125334e+01   1.6127645e+02   1.0000000e+00   3.9348780e+02   2.4298374e+02   1.0000000e+00
   7.1291090e+02   9.1007624e+01   1.6067433e+02   1.0000000e+00   3.9248421e+02   2.4152632e+02   1.0000000e+00
   7.1367140e+02   8.9043184e+01   1.5921523e+02   1.0000000e+00   3.9052688e+02   2.3952688e+02   1.0000000e+00
   7.1799541e+02   8.1627831e+01   1.6101534e+02   1.0000000e+00   3.8933333e+02   2.3130000e+02   1.0000000e+00
   7.2335386e+02   7.3815686e+01   1.6439510e+02   1.0000000e+00   3.8853636e+02   2.2251818e+02   1.0000000e+00
   7.2564816e+02   6.8972700e+01   1.6616364e+02   1.0000000e+00   3.8868966e+02   2.1668966e+02   1.0000000e+00
   7.2840697e+02   6.3543012e+01   1.6634400e+02   1.0000000e+00   3.8701818e+02   2.1073636e+02   1.0000000e+00
   7.3429497e+02   5.4772526e+01   1.6677023e+02   1.0000000e+00   3.8347748e+02   2.0099099e+02   1.0000000e+00
   7.3977085e+02   4.7805165e+01   1.6792178e+02   1.0000000e+00   3.8067347e+02   1.9331633e+02   1.0000000e+00
   7.4512484e+02   4.3176693e+01   1.6832612e+02   1.0000000e+00   3.7750888e+02   1.8752071e+02   1.0000000e+00
   7.5002560e+02   4.0247956e+01   1.6753360e+02   1.0000000e+00   3.7363694e+02   1.8370701e+02   1.0000000e+00
   7.5302877e+02   3.8951379e+01   1.6809615e+02   1.0000000e+00   3.7200000e+02   1.8248175e+02   1.0000000e+00
   7.5523067e+02   3.7558677e+01   1.6979419e+02   1.0000000e+00   3.7200000e+02   1.8048718e+02   1.0000000e+00
   7.5774131e+02   3.5836332e+01   1.7007583e+02   1.0000000e+00   3.7049502e+02   1.7847841e+02   1.0000000e+00
   7.5739370e+02   3.3870075e+01   1.7497020e+02   1.0000000e+00   3.7529057e+02   1.7563396e+02   1.0000000e+00
   7.4836970e+02   3.6866470e+01   1.8497878e+02   1.0000000e+00   3.9030385e+02   1.7863462e+02   1.0000000e+00
   7.3637069e+02   4.5163802e+01   1.9389273e+02   1.0000000e+00   4.0634764e+02   1.8830043e+02   1.0000000e+00
   7.2370140e+02   5.5078546e+01   1.9893286e+02   1.0000000e+00   4.1900000e+02   1.9950000e+02   1.0000000e+00
